인허가일자,폐업일자,소재지전체주소,도로명전체주소,사업장명,좌표정보(x),좌표정보(y),위생업태명,영업장주변구분명,다중이용업소여부
19960328,20070227,대구광역시 북구 태전동 987번지,,하니베,339425.3399,270644.1372,기타,주택가주변,N
19960402,20050517,대구광역시 북구 침산동 620-3번지,,황보식육식당,343436.5556,267591.189,한식,기타,N
19960403,20030507,대구광역시 북구 구암동 684-8번지,,청솔구이,340339.2447,270714.2756,한식,기타,N
19970522,20021214,대구광역시 북구 태전동 936번지 (롯데상가104),,가마솥바베규치킨,339042.9287,271423.4152,패스트푸드,아파트지역,N
19970523,20051115,대구광역시 북구 산격동 793-97번지,,영남활어회,343883.0346,267198.0895,일식,주택가주변,N
19970527,20100908,대구광역시 북구 노원동2가 244-15번지,,물초식당,342105.9926,266542.3896,한식,,N
20140616,20180528,대구광역시 북구 관음동 1332번지 1층,"대구광역시 북구 관음동로17길 27, 1층 (관음동)",달이네,339305.466,272193.0061,한식,,N
20140312,20180604,대구광역시 북구 산격동 1329-7번지,"대구광역시 북구 대학로 97, 지하1층,지상1층 (산격동)",카페트리즈,345342.2358,267128.3352,까페,기타,Y
20140313,20180604,대구광역시 북구 산격동 1329-7번지,"대구광역시 북구 대학로 97, 2층 (산격동)",카페트리즈2,345342.2358,267128.3352,까페,주택가주변,N
20140313,20170710,대구광역시 북구 읍내동 799-3번지,"대구광역시 북구 칠곡중앙대로 568, 1층 (읍내동)",뚱스밥버거칠곡초교점,339912.384,272869.3037,분식,기타,N
20140618,20180731,대구광역시 북구 동변동 686-19번지,"대구광역시 북구 동변로16길 2, 1층 (동변동)",행복한국수,344703.7154,270105.2185,기타,기타,N
20140619,20181004,대구광역시 북구 구암동 783-5번지,"대구광역시 북구 동암로38길 29-49, 1층 (구암동)",미셀쟈르디노,341573.5488,272311.1284,까페,,N
20140623,20160407,대구광역시 북구 태전동 442번지 태전3차우방타운 114동 102호,"대구광역시 북구 학정로 126, 114동 102호 (태전동, 태전3차우방타운)",정아닭마루두마리치킨,339969.4077,269780.6374,통닭(치킨),기타,N
20140624,20190516,"대구광역시 북구 칠성동2가 355-1번지 칠성우방아파트상가 103,104호 201동","대구광역시 북구 중앙대로105길 22, 201동 103,104호 (칠성동2가, 칠성우방아파트상가)",숯퍼맨숯불두마리치킨,343861.5298,265674.5574,호프/통닭,아파트지역,N
20140326,20160128,대구광역시 북구 침산동 385-10번지,"대구광역시 북구 침산로21길 39, 104호 (침산동, 태왕아너스로뎀)",마미스마일,343207.3791,266250.7835,까페,기타,N
20140326,20171213,"대구광역시 북구 국우동 1080번지 칠곡그린빌5,6단지상가 103호","대구광역시 북구 학남로 100, 103호 (국우동, 칠곡그린빌5,6단지상가)",뚱스밥버거학남점,341420.5939,272763.9552,패스트푸드,아파트지역,N
20140328,20161122,대구광역시 북구 대현동 322-7번지,"대구광역시 북구 신암로 57, 2층 (대현동)",레마,345072.317,265333.0302,까페,기타,N
20140626,20160826,대구광역시 북구 침산동 443-2번지,"대구광역시 북구 침산남로 80, 상가동 109호 (침산동, 태왕리더스)",어명이오,342981.4164,266573.1536,한식,기타,N
20140627,20151112,대구광역시 북구 노원동1가 5-9번지,"대구광역시 북구 침산남로13길 11, 1층 (노원동1가)",팔도궁중찜닭,342752.4412,266663.9753,한식,기타,N
20140701,20180227,대구광역시 북구 칠성동2가 723번지 오페라코오롱하늘채 판매시설 301동 111호,"대구광역시 북구 중앙대로 540, 301동 111호 (칠성동2가, 오페라코오롱하늘채)",코보김밥,344152.1558,265660.8489,김밥(도시락),아파트지역,N
20140702,20200824,"대구광역시 북구 동천동 895-2 씨네피아, 1층 106호","대구광역시 북구 동암로 100, 1층 106호 (동천동, 씨네피아)",매콩돈까스와냉면,340843.6291,272656.8378,경양식,,N
20140702,20160630,대구광역시 북구 사수동 829번지,,서한식당,336310.5105,267542.6737,한식,기타,N
20140409,20160531,대구광역시 북구 산격동 1407-83번지,"대구광역시 북구 산격로10길 9-2, 1층 (산격동)",요기요찜닭,344988.5851,267261.0571,한식,,N
20140410,20150211,대구광역시 북구 관음동 1319-15번지,"대구광역시 북구 칠곡중앙대로95길 54, 1층 (관음동)",경규식당,339208.5631,272092.6288,한식,주택가주변,N
20140415,20181127,대구광역시 북구 침산동 329-2번지,"대구광역시 북구 침산로 168, 1층 (침산동)",유명식당,343574.7041,266803.738,한식,기타,N
20140415,20180808,대구광역시 북구 침산동 285-5번지 명성프라임3층 301호,"대구광역시 북구 침산로 138, 3층 301호 (침산동, 명성프라임)",내벤토침산점,343682.7736,266538.4818,한식,기타,Y
20140704,20200323,대구광역시 북구 고성동3가 5-67번지,"대구광역시 북구 고성북로10길 16, 1층 (고성동3가)",또봉이통닭,343125.164,265949.8737,한식,기타,N
20140704,20160620,대구광역시 북구 동천동 894-1번지 세븐밸리 B동 501호,"대구광역시 북구 동암로 90, B동 5층 501호 (동천동, 세븐밸리)",정글랜드,340718.2536,272659.9751,경양식,기타,Y
20181120,20191211,대구광역시 북구 대현동 415-34번지,"대구광역시 북구 대현로 52, 1층 (대현동)",재천명가,344900.7975,266072.8161,한식,주택가주변,N
20190123,20190704,대구광역시 북구 산격동 825-17번지,"대구광역시 북구 연암로 140, 1층 (산격동)",돈사케,343998.7539,267471.4991,한식,주택가주변,N
20190123,20190222,대구광역시 북구 산격동 1397-1번지,"대구광역시 북구 대학로15길 11, 4층 (산격동)",블루문,345137.1896,267040.5629,경양식,,N
20190221,20200212,대구광역시 북구 동천동 942-13번지,"대구광역시 북구 동천로 35-10, 1층 (동천동)",순수치킨동천점,340535.3239,271669.2273,호프/통닭,주택가주변,N
20090813,20140711,대구광역시 북구 동천동 912-2번지 104호,"대구광역시 북구 학정로 419, 104호 (동천동)",곤도래실내포차,340965.8535,272441.5768,한식,주택가주변,N
20090820,20101004,대구광역시 북구 산격동 1433-11번지,,보경이네,344835.5087,266882.934,한식,,N
20091203,20160511,대구광역시 북구 산격동 1269-18번지,대구광역시 북구 동북로 141 (산격동),대덕정,345186.6036,267909.0952,경양식,기타,N
20091204,20120412,대구광역시 북구 구암동 656-12번지,대구광역시 북구 태암로 48 (구암동),시골항아리동동주,340092.4347,270876.553,정종/대포집/소주방,주택가주변,N
20091218,20130731,대구광역시 북구 고성동3가 86번지,대구광역시 북구 고성북로 27-6 (고성동3가),원조마산찜반고개무침회,342875.2176,265829.2498,한식,기타,N
20091230,20121203,대구광역시 북구 읍내동 1117-2번지,대구광역시 북구 구암로17길 13 (읍내동),남경정,339852.7912,271487.2925,한식,기타,N
20091230,20121008,대구광역시 북구 동천동 909-7번지,대구광역시 북구 동천로 126 (동천동),육회마을,340782.7087,272501.7109,식육(숯불구이),아파트지역,N
20090911,20191031,대구광역시 북구 태전동 971-10번지,대구광역시 북구 칠곡중앙대로69길 2-10 (태전동),형제포차,339543.2742,270763.1694,한식,기타,N
20090914,20181010,대구광역시 북구 국우동 716-1번지,대구광역시 북구 도남길 7 (국우동),예천참우마을식육식당,342346.7454,273445.1402,식육(숯불구이),기타,N
20090917,20200304,대구광역시 북구 서변동 1751-15번지,대구광역시 북구 서변로 55-1 (서변동),보케르,344020.2684,270098.5804,한식,기타,N
20100119,20170731,대구광역시 북구 복현동 363-14번지,대구광역시 북구 동북로61길 5 (복현동),들샘불갈비,346568.6544,267004.1375,회집,주택가주변,N
20110517,20190517,대구광역시 북구 동천동 897-9번지,대구광역시 북구 동천로 130-7 (동천동),참국수,340856.6528,272573.0463,한식,유흥업소밀집지역,N
20100726,20121121,대구광역시 북구 매천동 527-3번지,대구광역시 북구 매천로18길 34 (매천동),시골장터할매국밥,339243.9831,268026.4545,한식,기타,N
19931029,20030916,대구광역시 북구 읍내동 1060번지,,목화통닭,340211.538,272085.3878,한식,,N
19931101,20030501,대구광역시 북구 칠성동2가 418-8번지,,까치분식,344317.0514,265466.1858,한식,,N
19960422,20101029,대구광역시 북구 태전동 945-10번지,,서울왕족발,339366.2976,271110.169,기타,주택가주변,N
19960424,20020912,대구광역시 북구 태전동 951-7번지,,미송숯불식당,339373.6262,271030.1615,한식,,N
20150309,20170220,대구광역시 북구 태전동 983-5번지,"대구광역시 북구 칠곡중앙대로69길 3, 1층 (태전동)",청춘피자,339533.9746,270691.5856,패스트푸드,기타,N
20030721,20110107,대구광역시 북구 동변동 492번지,,발렌타인69,344526.7042,270173.5248,까페,주택가주변,N
20030722,20070228,대구광역시 북구 읍내동 1067번지,,옛날숯불식당,340148.294,271960.4266,한식,주택가주변,N
20100525,20120329,대구광역시 북구 대현동 333-3번지,대구광역시 북구 대현남로서4길 2 (대현동),상남옻닭,345085.0311,265531.9284,한식,주택가주변,N
20100526,20110127,대구광역시 북구 산격동 1002번지,,토담골,344234.1259,266791.3875,한식,기타,N
20100618,20120302,대구광역시 북구 태전동 881-66번지,대구광역시 북구 칠곡중앙대로53길 17-4 (태전동),별빛아지트,339330.7553,269786.4065,한식,기타,N
20030708,20041209,대구광역시 북구 동천동 940-5번지,,윙스스테이션,340643.4499,271796.1801,통닭(치킨),주택가주변,N
20030712,20050630,대구광역시 북구 침산동 338-13번지,,부림해물손수제비,343536.0597,266866.0927,한식,주택가주변,N
20030718,20060426,대구광역시 북구 태전동 625-7번지,,대구공동어시장태전직영점,339572.3676,270175.6667,회집,주택가주변,N
20030813,20051107,대구광역시 북구 서변동 1746번지,,대게군조개양,344003.0027,270198.0021,일식,주택가주변,N
20100713,20120427,대구광역시 북구 구암동 797-9번지,대구광역시 북구 구암로43길 13 (구암동),안박사찜닭,341113.2433,271432.3497,한식,주택가주변,N
20100715,20101005,대구광역시 북구 침산동 1034-2번지,,쉼터분식,342566.444,267747.0083,한식,기타,N
20100716,20130530,대구광역시 북구 대현동 14-14번지,대구광역시 북구 경대로5길 5 (대현동),코코로,345601.0127,266114.8502,한식,학교정화(상대),N
20150311,20151230,대구광역시 북구 산격동 492-8번지,"대구광역시 북구 동북로 199-16, 1층 (산격동)",다잡소,345790.3428,268049.1997,한식,주택가주변,N
20150320,20190117,대구광역시 북구 대현동 395-1번지,"대구광역시 북구 대현남로 41, 1층 (대현동)",도서관옆기와집,345097.7396,265791.1918,한식,주택가주변,N
20030809,20060503,대구광역시 북구 읍내동 1377-7번지,,오씨오(OCO)치킨앤피자,339946.4164,271398.1287,통닭(치킨),주택가주변,N
20030811,20070927,대구광역시 북구 서변동 1755-7번지,,장안해장국,343962.985,269917.228,탕류(보신용),주택가주변,N
20030930,20160331,대구광역시 북구 태전동 204-10번지 B동,"대구광역시 북구 태전로1길 34, B동 (태전동)",구룡포,339169.1986,269941.8971,회집,주택가주변,N
20030816,20050901,대구광역시 북구 구암동 116번지,,큰소랑갈비찜대구칠곡점,341639.2554,272171.5042,한식,주택가주변,N
20031110,20110317,대구광역시 북구 침산동 476-10번지,,대박,343333.7988,266830.0608,한식,결혼예식장주변,N
20110407,20191219,대구광역시 북구 고성동2가 109-12번지,대구광역시 북구 고성북로 12 (고성동2가),엄마손분식,342883.7195,265645.6241,한식,주택가주변,N
20110407,20130121,대구광역시 북구 태전동 1025-7번지,대구광역시 북구 칠곡중앙대로80길 36 (태전동),황토가마참나무장작칠곡점,339980.6771,271053.2586,한식,주택가주변,N
20031118,20040401,대구광역시 북구 읍내동 1409번지,,미로식당,340233.9422,271974.8208,한식,주택가주변,N
20100708,20101004,대구광역시 북구 구암동 667-1번지,,팔공산쌈밥,340000.141,270687.2166,한식,주택가주변,N
20100317,20120903,대구광역시 북구 읍내동 1420번지,대구광역시 북구 대천로9길 8 (읍내동),완도전복나라,340178.2615,271988.5549,한식,주택가주변,N
20150318,20170712,대구광역시 북구 칠성동2가 140-8번지,"대구광역시 북구 칠성로 25-6, 1층 (칠성동2가)",카나우,343760.3799,265597.3875,통닭(치킨),기타,N
20030905,20040601,대구광역시 북구 서변동 1742번지,,안동식육식당,343978.4234,270284.0055,식육(숯불구이),주택가주변,N
20030920,20091109,대구광역시 북구 읍내동 1420번지,,쉼터,340178.2615,271988.5549,회집,주택가주변,N
20031129,20090821,대구광역시 북구 구암동 779-12번지,,신세대회타운,341647.3025,272450.0851,회집,주택가주변,N
20031113,20190403,대구광역시 북구 동천동 954-5번지,대구광역시 북구 동암로12길 23-5 (동천동),제우스,340416.6817,272549.5513,호프/통닭,유흥업소밀집지역,N
20110421,20140610,대구광역시 북구 동천동 909-7번지,"대구광역시 북구 동천로 126, 3층 (동천동)",뭉크,340782.7087,272501.7109,까페,유흥업소밀집지역,N
20031202,20040116,대구광역시 북구 산격동 1269-18번지,,지푸라기,345238.3748,267856.5436,호프/통닭,주택가주변,N
20100205,20100824,대구광역시 북구 칠성동2가 350-9번지,,미인,344077.0499,265526.0818,기타,기타,N
20100212,20150626,대구광역시 북구 산격동 1326-26번지,대구광역시 북구 산격로8길 23-1 (산격동),석탄,345118.284,267116.8647,경양식,주택가주변,N
20031218,20050204,대구광역시 북구 구암동 667번지,,맥시코아치킨,339985.5353,270687.6445,통닭(치킨),주택가주변,N
20110420,20140624,대구광역시 북구 대현동 281-6번지,"대구광역시 북구 대현남로6길 17, 13동 12호 (대현동)",자갈치식당,345271.8264,265692.8974,한식,기타,N
20110420,20111220,대구광역시 북구 노원동2가 210-1번지,,국수명가,342289.1293,266664.6118,한식,기타,N
20100803,20131106,대구광역시 북구 국우동 1095-7번지,대구광역시 북구 동암로37길 5 (국우동),한방삼계탕,341685.7151,272645.8085,한식,주택가주변,N
20100330,20110610,대구광역시 북구 산격동 827-1번지,,현주분식,343988.7737,267436.4252,분식,주택가주변,N
20040128,20130227,대구광역시 북구 노원동3가 7번지 나동,"대구광역시 북구 3공단로47길 5 (노원동3가,나동)",세일식당,342143.1042,268045.0948,한식,기타,N
20040130,20120508,대구광역시 북구 대현동 395-1번지,대구광역시 북구 대현남로 41 (대현동),가야생막걸리,345097.7396,265791.1918,분식,주택가주변,N
20031028,20060310,대구광역시 북구 태전동 987번지,,이닝(E-ning),339425.3399,270644.1372,호프/통닭,주택가주변,N
20031031,20050317,대구광역시 북구 서변동 1728-3번지,,옆구리일번지숯불주먹구이,343991.2777,270825.275,호프/통닭,주택가주변,N
20100402,20140905,대구광역시 북구 관음동 1286-3번지,대구광역시 북구 관음중앙로28길 13-1 (관음동),행복마차,339529.1242,272598.5794,한식,주택가주변,N
20100407,20130130,대구광역시 북구 읍내동 1357-6번지,대구광역시 북구 대천로9길 26 (읍내동),읍내식당,340317.0247,272071.2758,호프/통닭,주택가주변,N
20100407,20140214,대구광역시 북구 산격동 481-35번지,대구광역시 북구 대불서길 25 (산격동),어울림한식,345602.9305,268012.7588,한식,주택가주변,N
20110125,20110713,대구광역시 북구 동천동 943-10번지,,대구회마을,340589.1503,271764.5835,회집,,N
20110126,20110218,대구광역시 북구 산격동 481-35번지,,뚱이야식,345602.9305,268012.7588,한식,주택가주변,N
20110209,20111012,대구광역시 북구 동천동 906-3번지,,술잔소리,340649.6542,272516.5151,호프/통닭,유흥업소밀집지역,N
20111006,20160608,대구광역시 달서구 상인동 1447-7번지 1층,"대구광역시 달서구 상원로 31, 1층 (상인동)",따도락(DDA DO RAK),338798.4715,258059.7719,분식,주택가주변,N
20111028,20140507,대구광역시 북구 서변동 1742번지,대구광역시 북구 환성정길 7 (서변동),서남왕족발동서변점,343978.4234,270284.0055,한식,주택가주변,N
20140714,20191127,대구광역시 북구 태전동 475-1번지,"대구광역시 북구 학정로 95-27, 1층 (태전동)",김칠갑족발아저씨태전직영점,339789.0025,269653.8592,한식,기타,N
20090420,20120306,대구광역시 북구 산격동 1266-4번지,대구광역시 북구 대동로 36-2 (산격동),신도리고추찜닭,345352.7527,267471.3653,한식,주택가주변,N
20020910,20060828,대구광역시 북구 서변동 1750번지,,장모님생막창,343958.9512,270121.8305,정종/대포집/소주방,주택가주변,N
19931020,20030521,대구광역시 북구 대현동 277-11번지,,서울식당,345364.2442,265603.1851,한식,,N
20061114,20100113,대구광역시 북구 산격동 478-30번지,,장안식당,345558.7865,268121.4079,한식,주택가주변,N
20110614,20120517,대구광역시 북구 칠성동1가 168-4번지,대구광역시 북구 칠성남로 212-1 (칠성동1가),풍년오리농장,344767.171,265166.1661,한식,기타,N
20100823,20111130,대구광역시 북구 대현동 402-1번지,,돈보쌈,345060.0748,265923.8267,한식,주택가주변,N
20110628,20141218,대구광역시 북구 읍내동 1359-6번지,대구광역시 북구 팔거천서로 155 (읍내동),옛날대구통닭,340282.4384,271999.2897,통닭(치킨),주택가주변,N
20110629,20170710,대구광역시 북구 산격동 1382-59번지,대구광역시 북구 대학로 1 (산격동),엥꼬치킨찜닭,344613.1618,266519.4263,통닭(치킨),기타,N
20110629,20120522,대구광역시 북구 구암동 303번지,대구광역시 북구 구암로50길 20 (구암동),일품오리,341336.9586,271599.2432,한식,주택가주변,N
20100903,20140512,대구광역시 북구 태전동 1025-2번지,대구광역시 북구 칠곡중앙대로80길 30 (태전동),웰빙덕오리예찬,339928.9495,271085.8382,한식,학교정화(절대),N
20101001,20130524,대구광역시 북구 관음동 1386번지 동화훼밀리타운상가 301동 4호,"대구광역시 북구 칠곡중앙대로95길 11, 301동 4호 (관음동,동화훼밀리타운상가)",옹골찬떡뽁이,339617.891,271949.0971,분식,아파트지역,N
20101004,20180227,대구광역시 북구 학정동 974-3번지,대구광역시 북구 학남로 20 (학정동),죽이야기칠곡경대병원학정점,341298.0715,273135.4098,한식,주택가주변,N
20121121,20141112,대구광역시 북구 동천동 926-3번지,대구광역시 북구 대천로17길 9-8 (동천동),충무김밥먹자,340527.4777,271967.603,김밥(도시락),주택가주변,N
20110714,20121120,대구광역시 북구 노원동1가 5-4번지,대구광역시 북구 침산남로13길 17 (노원동1가),광명,342698.0409,266658.4255,한식,기타,N
20101101,20130131,대구광역시 북구 노원동2가 238-2번지,대구광역시 북구 오봉로1길 18 (노원동2가),동화식당,342184.0306,266528.1595,한식,기타,N
20101112,20141128,대구광역시 북구 노원동2가 205-2번지,대구광역시 북구 노원로10길 65 (노원동2가),산마루동태탕전문점,341796.0927,266822.8381,한식,기타,N
20110826,20120315,대구광역시 북구 침산동 1660-5번지,대구광역시 북구 침산남로13길 18 (침산동),아고라,342699.7043,266692.2662,한식,기타,N
20110720,20161011,대구광역시 북구 산격동 827-1번지,대구광역시 북구 연암로 138 (산격동),현주식당,343988.7737,267436.4252,한식,,N
20110725,20140304,대구광역시 북구 동천동 969-6번지,대구광역시 북구 동천로23길 50 (동천동),오리명가고향정,340270.9624,272559.5121,한식,기타,N
20110923,20120410,대구광역시 북구 산격동 1437-118번지,대구광역시 북구 산격로서9길 7-10 (산격동),반점,344570.9684,267207.275,한식,주택가주변,N
20101210,20140331,대구광역시 북구 복현동 595-131번지,대구광역시 북구 경진로 36 (복현동),대가안동찜닭,345853.4688,267150.5851,김밥(도시락),주택가주변,N
20111012,20160621,대구광역시 북구 관음동 1275-16번지,대구광역시 북구 관음중앙로28길 6 (관음동),우리동네수타피자,339507.4098,272703.3629,패스트푸드,기타,N
20110907,20160224,대구광역시 북구 태전동 252-1번지,대구광역시 북구 태전로 40 (태전동),플러스,339332.3665,270411.0969,한식,기타,N
20111024,20121010,대구광역시 북구 태전동 983번지,"대구광역시 북구 칠곡중앙대로69길 9, 지하1층 (태전동)",오마이갓,339481.3949,270703.2586,한식,주택가주변,N
20140423,20151221,대구광역시 북구 팔달동 산 12-4번지,"대구광역시 북구 칠곡중앙대로 30, 1층 (팔달동)",손가네왕족발,339723.1884,267622.1929,한식,기타,N
20111004,20161205,대구광역시 북구 산격동 1220-11번지,대구광역시 북구 산격로 75-1 (산격동),짬뽕시대,344903.2321,267522.8802,중국식,기타,N
20111005,20150617,대구광역시 북구 구암동 779-6번지,대구광역시 북구 동암로38길 19-33 (구암동),중화반점,341609.5335,272386.6922,중국식,주택가주변,N
20081105,20140115,대구광역시 북구 태전동 476-3번지,대구광역시 북구 학정로13길 29 (태전동),서울막창,339760.6649,269580.1237,한식,주택가주변,N
20081113,20090709,대구광역시 북구 고성동3가 6-111번지,,순정식당,343055.1946,265634.5988,한식,주택가주변,N
20081118,20121011,대구광역시 북구 동천동 898-4번지,대구광역시 북구 동천로 128-15 (동천동),제크,340909.5954,272523.5912,한식,유흥업소밀집지역,N
20081127,20100402,대구광역시 북구 구암동 775-3번지,,우포붕어매운탕,341663.9656,272501.1618,한식,주택가주변,N
20081202,20200313,대구광역시 북구 읍내동 1297-15번지,대구광역시 북구 관음중앙로29길 1 (읍내동),삼미식당,339630.5935,272769.4292,한식,주택가주변,N
20081203,20120420,대구광역시 북구 복현동 539-19번지,대구광역시 북구 복현로 179 (복현동),안동찜닭,346098.235,268431.0456,통닭(치킨),주택가주변,N
20081219,20190709,대구광역시 북구 태전동 1033-6번지,대구광역시 북구 태암로 12 (태전동),홍조,339741.1372,270907.9024,한식,주택가주변,N
20090121,20131128,대구광역시 북구 노원동1가 5-4번지,대구광역시 북구 침산남로13길 17 (노원동1가),피자나눔터,342698.0409,266658.4255,통닭(치킨),기타,N
20090122,20111207,대구광역시 북구 노원동3가 766번지 외1필지,,동봉,341484.8175,266564.9713,회집,기타,N
20190418,20191118,대구광역시 북구 관음동 1319-15번지,"대구광역시 북구 칠곡중앙대로95길 54, 1층 (관음동)",바베큐하우스,339208.5631,272092.6288,한식,,N
20190409,20190614,대구광역시 북구 동천동 922-4번지,"대구광역시 북구 동천로 79-1, 1층 (동천동)",초을치킨칠곡점,340681.6133,272071.6035,호프/통닭,주택가주변,N
20190424,20200325,대구광역시 북구 산격동 824-3번지,"대구광역시 북구 연암로 150, 일부 1층 (산격동)",내이름은김떡순,344020.6384,267547.9495,분식,주택가주변,N
20190521,20200407,대구광역시 북구 태전동 206-25번지,"대구광역시 북구 태전로1길 13, B동 1층 (태전동)",닭드새우,339354.2994,269984.9611,호프/통닭,,N
20190527,20191230,대구광역시 북구 구암동 767-2번지,"대구광역시 북구 동암로 128-12, 1층 (구암동)",도시어부,341094.9546,272537.4037,한식,유흥업소밀집지역,N
20190402,20200325,대구광역시 북구 고성동3가 97-5번지,"대구광역시 북구 고성북로 23-10, 1(일부)층 (고성동3가)",투마리나고성점,342850.4035,265795.2408,한식,,N
20190617,20191029,대구광역시 북구 동천동 922-4번지,"대구광역시 북구 동천로 79-1, 1층 (동천동)",초을치킨,340681.6133,272071.6035,호프/통닭,주택가주변,N
20101116,20140528,대구광역시 달서구 본리동 670-3번지,"대구광역시 달서구 용산로4길 14, 1층 (본리동)",파파송파닭,338298.2217,260885.9484,통닭(치킨),주택가주변,N
20090427,20140509,대구광역시 달서구 이곡동 661-2번지,대구광역시 달서구 달구벌대로260길 25 (이곡동),성서국수,336243.9789,262148.0874,한식,주택가주변,N
20081230,20111130,대구광역시 북구 침산동 10-2번지,,포립스,344285.1068,266095.5142,한식,주택가주변,N
20090105,20120328,대구광역시 북구 읍내동 1359-7번지,대구광역시 북구 팔거천서로 155-1 (읍내동),꾸메 바베큐 치킨,340288.651,272011.9632,통닭(치킨),주택가주변,N
20090112,20110131,대구광역시 북구 국우동 1100-11번지,,맛있는 오징어 횟집 묵은지 김치찜닭,341608.5828,272608.326,한식,주택가주변,N
20090115,20101123,대구광역시 북구 산격동 1412-9번지,,총각떡볶이,345008.7616,266997.2353,분식,주택가주변,N
20001111,20060822,대구광역시 북구 복현동 266-9번지,,꾸꼬뽀꼬숯불양념치킨.신시골숯불치킨,346499.9438,267698.5686,한식,,N
20001127,20080527,대구광역시 북구 노원동3가 1202번지,,선산대한곱창막창,342485.8993,267860.0882,한식,,N
20001130,20071203,대구광역시 북구 대현동 14-14번지,,아쿠아위에,345601.0127,266114.8502,한식,주택가주변,N
20010115,20030410,대구광역시 북구 동천동 947-13번지,,감포 참가자미횟집,340372.4926,271651.9311,일식,주택가주변,N
20001123,20021226,대구광역시 북구 구암동 769-4번지,,훼밀리치킨호프(구암점),341069.1409,272397.4027,호프/통닭,아파트지역,N
20001201,20070625,대구광역시 북구 대현동 415-34번지,,노을빛언덕,344900.7975,266072.8161,한식,,N
20001006,20180801,대구광역시 북구 태전동 983-2번지,대구광역시 북구 칠곡중앙대로69길 7-1 (태전동),지하주차장,339495.992,270695.9131,한식,,Y
20001007,20020729,대구광역시 북구 복현동 426-6번지,,서부의사나이,345960.0647,267323.9295,한식,,N
20001118,20110531,대구광역시 북구 침산동 333-43번지,,침산갈갈이호프,343586.6452,266886.9018,호프/통닭,,N
20080813,20170419,대구광역시 달서구 송현동 1034-26번지,대구광역시 달서구 구마로52길 34 (송현동),말이야막걸리야,340440.6817,260630.167,한식,,N
20001013,20090420,대구광역시 북구 산격동 1266-4번지,,멕시카나산격동점(배달전문점),345352.7527,267471.3653,한식,,N
20001014,20040409,대구광역시 북구 태전동 951번지,,미각의도시,339327.9047,271051.8094,한식,학교정화(절대),N
20001021,20090622,대구광역시 북구 산격동 1331-10번지,,토마토,345271.4785,267104.7322,한식,,N
20001021,20130827,대구광역시 북구 관음동 1249-6번지,대구광역시 북구 관음중앙로 117-2 (관음동),자유시간,339363.2873,272678.4453,한식,,N
20080115,20130322,대구광역시 달서구 송현동 2006-9번지 (지상1층),"대구광역시 달서구 중흥로 46-1 (송현동,(지상1층))",이대리 막창,340611.278,259995.7449,식육(숯불구이),기타,N
20021218,20091026,대구광역시 북구 구암동 653번지,,얼큰이해장국수,340315.0575,271235.5638,분식,아파트지역,N
20001205,20091124,대구광역시 북구 구암동 656-12번지,,목금토,340092.4347,270876.553,한식,주택가주변,N
20001208,20060613,대구광역시 북구 노원동2가 289-5번지,,서민회식당,341998.9772,266498.6309,한식,주택가주변,N
20150407,20170905,대구광역시 북구 매천동 527-3번지,"대구광역시 북구 매천로18길 34, B동 2층 17호 (매천동, 농산물도매시장관련상가)",이모밥상,339243.9831,268026.4545,한식,기타,N
20001026,20070910,대구광역시 북구 복현동 430-4번지,,둥글둥글,345991.51,267229.9598,분식,,N
20001206,20131028,대구광역시 북구 태전동 943-6번지,대구광역시 북구 영송로 62 (태전동),꿀삐닭강정,339325.1686,271164.7157,호프/통닭,아파트지역,N
20150323,20151030,대구광역시 북구 태전동 155-33번지,"대구광역시 북구 태전로 33, 1층 (태전동)",더빨간떡볶이,339310.4248,270318.1441,분식,기타,N
20150416,20200106,대구광역시 북구 구암동 816-3번지,"대구광역시 북구 구암로60길 6, 3층 (구암동)",참새방앗간,341419.629,271873.8958,호프/통닭,기타,Y
20150420,20190404,대구광역시 북구 태전동 206-25번지,대구광역시 북구 태전로1길 13 (태전동),보금식당,339354.2994,269984.9611,한식,기타,N
20150421,20201106,대구광역시 북구 복현동 426-7,"대구광역시 북구 동북로 244, 1층 (복현동)","돈낭자꿀맛족발,보쌈",345984.6711,267300.8046,한식,,N
20150427,20190603,대구광역시 북구 칠성동2가 378-21번지,"대구광역시 북구 중앙대로 543, 2층 (칠성동2가, 홈플러스대구점)",아이언함박,344056.6685,265774.1859,경양식,아파트지역,N
20010905,20150701,대구광역시 북구 노원동2가 365번지,대구광역시 북구 오봉로1길 115 (노원동2가),홍루,341717.3649,266602.2557,중국식,,N
20010905,20051117,대구광역시 북구 대현동 14-31번지,,인투,345558.2491,266113.5691,한식,,N
20010907,20130104,대구광역시 북구 관음동 1249-6번지,대구광역시 북구 관음중앙로 117-2 (관음동),타블로치킨사업본부,339363.2873,272678.4453,호프/통닭,주택가주변,N
20010907,20130506,대구광역시 북구 매천동 618-14번지,대구광역시 북구 칠곡중앙대로 87 (매천동),청솔구이,339538.9372,268210.1562,경양식,기타,N
20010907,20040115,대구광역시 북구 태전동 243-5번지,,강쇠,339405.4746,270249.6301,한식,주택가주변,N
20000728,20030328,대구광역시 북구 읍내동 1183-4번지,,차차차식당,339830.3834,272134.0847,한식,,N
